start,end,regularity,ta,tbs,quality
0.5216245896681542,0.9948946267215861,0.24722784883214902,0.09789563603322812,0.020814203499675298,0.19201716930394566
0.5147948835147075,0.9929962622946603,0.2532485968836872,0.09999759353805043,0.013449405428305968,0.19213947687345023
0.5217337903269893,0.996220598532624,0.24485974652428058,0.10855617417610529,0.024334710632972822,0.19214688299037405
0.5134651467291969,0.9922364370470094,0.24528248667430103,0.11083252579728872,0.018813549618066347,0.19222986145106294
0.5262736584293987,0.9987289883913488,0.2430080157281498,0.11091456777716228,0.016298533559969734,0.1922679235658266
0.5188797433656749,0.9975591186977291,0.2440529878447712,0.09941490326430784,0.018957294626930063,0.19254558670789748
0.5172180411968196,0.9971276240740563,0.25084149485094925,0.11182001044822835,0.01745430871970641,0.19262745064243197
0.5247386808420801,0.9973983976004969,0.2431239523332945,0.1076184207768248,0.007911196353107879,0.19274967180422886
0.5224743522461034,0.990840722227193,0.2521961814682023,0.10849248988758518,0.017275235835940914,0.19278205200173024
0.5112377785466494,0.9970290258171536,0.24398200600022907,0.10711157500364696,0.013346060501651394,0.19292309593470042
0.5088478382696175,0.993755923988025,0.2521298105018058,0.09499935446252021,0.013581717670039,0.19325055163381927
0.5077691143117193,0.9904235694996675,0.23902762463879584,0.10560325855315372,0.021736938398034884,0.19325980898641199
0.5111008919162747,0.9978192690186695,0.23403159447488484,0.11311553295181866,0.02091567409304241,0.19327892763758692
0.5156779844473967,0.9955954331730459,0.24765182460272095,0.10652061112029193,0.01726494277303597,0.1933043302344036
0.5115077170955776,0.9954625340796106,0.2419745038001786,0.11039731225704107,0.010461287286399338,0.1933835156598755
0.5221004687529303,0.995798827713351,0.24249075633737918,0.11388263428036809,0.019328235907530206,0.19347887375700937
0.5086315321147564,0.9983687802721226,0.25016458055486557,0.09508320341606757,0.015026168837983715,0.19348446920443074
0.5213948677278804,0.9971593744146737,0.24875787564752194,0.10915038049879607,0.011541848476788397,0.1935200586946396
0.5167785234899327,1.0,0.2435897435897436,0.104840229828885,0.016350567555065296,0.19354838709677424
0.5218698815817788,0.9912981681436559,0.24955328801838875,0.1086929685146738,0.015620565687287095,0.1935821041032291
0.5230012841453783,0.9915237509169404,0.25118904650340856,0.09798691530467192,0.01405909023194532,0.19361754406413476
0.5165083818431511,0.9922561679945584,0.2460877530707543,0.09504221786839352,0.020826529346416288,0.19368978168359746
0.5187456540346465,0.9989006855507864,0.23435465385780851,0.1052253700346442,0.020668716775299023,0.19369287819800324
0.5239698116680127,0.9930463005037289,0.25010228699028775,0.10137714084018906,0.010437372213975334,0.19373155741053927
0.5171020826440968,0.9967247733765648,0.23994193413226916,0.11035919622725983,0.009864618384277966,0.19408879609586596
0.5095671323317796,0.995470432022722,0.24661610161531952,0.1068201785122217,0.014778663854786673,0.19449775336186728
0.5185538310475961,0.9965215769576766,0.2354078509315021,0.10069577023068856,0.019914963664101466,0.1944987320493565
0.5253056362736347,0.996730571997171,0.23600417201212884,0.11228306360676396,0.018062987416341186,0.1948372905053039
0.5148215751164461,0.9918360710239246,0.24632214425319043,0.10832176660172041,0.017860580204648487,0.19508422679564877
0.5255803847416459,0.9968129328942227,0.2444977996653546,0.09873875450562465,0.008796877460213542,0.19527544517263168
0.5220066171392083,0.9976312105748315,0.2381765088990483,0.09605268591191807,0.018184852031438787,0.19533663240252244
0.5143189965651008,0.9902157232216717,0.24105883787362004,0.11455157508866884,0.016786711613214746,0.19541112457237655
0.5100576348283808,0.994175010128826,0.2497890373030679,0.10186854701695092,0.01540078373982799,0.1954631923718648
0.5087074905733923,0.9989481971951202,0.23782256610557323,0.11056919005809712,0.010811620384586985,0.19550647609736227
0.5132303603296907,0.9992904945808382,0.25332017519354844,0.10494706373938432,0.008258383348544873,0.19553509101356256
0.5228396720660639,0.9989958871944804,0.2511119072741718,0.10284761784913408,0.015473362546449116,0.19559109265006736
0.5177779793354732,0.9915991623172786,0.24318535814568007,0.10833373534282023,0.01761325198006891,0.19562720067862158
0.5099450412291553,0.991553886171051,0.2391264265469839,0.09700589544212015,0.021255095739297073,0.19570264348736618
0.5164452450905104,0.9905534499650785,0.24264702255471324,0.10492285152598735,0.007307310182358568,0.1957413473622887
0.5207717878727618,0.9925469415665291,0.24067865031061556,0.10841139240656635,0.017281823235531017,0.1959563376714109
0.5102313416775444,0.9919945031186864,0.24778679646278964,0.10143716468580165,0.010361397862618783,0.19621813023572648
0.5121110394071354,0.9992356001468244,0.2390492726681885,0.10545631304326648,0.0071566027681320595,0.19630019466636484
0.5171919644605958,0.9998054087448737,0.2343705232605316,0.10551085691129623,0.02073724777234303,0.1964555877728025
0.5136006332495758,0.9933093418177321,0.2365788839699229,0.10382076177556512,0.013483077374332804,0.1966130854760939
0.5238840612659997,0.990743530666762,0.23579265505473423,0.11436791311999196,0.021946048356392488,0.1966536477395131
0.5098911051152845,0.9964753521487776,0.24068036552149635,0.0989279282755514,0.009536744798581222,0.1966685867290834
0.5096258710053825,0.9991812410932032,0.24842283355368808,0.09700889991588474,0.008458813936907459,0.19668678144674145
0.5105684164569767,0.9921764238132148,0.23795662422285416,0.0956348591552601,0.013984319272960701,0.19677021036193787
0.5166682171505644,0.9918387270062117,0.23835774400289025,0.11129153043739642,0.008839796937116524,0.19683787847790718
0.5255253700032237,0.9928317680817111,0.24093393157236587,0.10080345753722506,0.0171247841460068,0.19690293881632728
0.5200744031853557,0.9929523504083648,0.2483968003772666,0.10061368427921533,0.022767230153550165,0.19702673977049928
0.5226479664895517,0.9971927816860966,0.24477821466614844,0.11107209290227434,0.018679275409888327,0.1971320349350871
0.506855027576539,0.99067723971326,0.2414757847297826,0.10420020510332702,0.0190333637266088,0.19713447363558007
0.5103227157801248,0.9981535800741298,0.24187522401807693,0.10602531044652277,0.015269221750212435,0.19732122418902467
0.5135125940913475,0.9943995938025142,0.24908464647153825,0.10985400137165763,0.025909328577397632,0.197373739369062
0.5099119828792638,0.9946415992654226,0.23988086847257314,0.10951193081789729,0.011508966695661108,0.1975479743117573
0.5162891890895006,0.9933389390534362,0.23702260236251335,0.10850261416820817,0.017142361052199274,0.1975530224869448
0.5186841627922786,0.995439922160682,0.24721952340714326,0.10263401553387635,0.007149174885214561,0.19760758707285647
0.5244135587296945,0.9912317654926851,0.25152290659862525,0.09889764457305159,0.023639966404821564,0.19763763899720976
0.5154641579988548,0.9963185953236399,0.250285935577753,0.10349279577200748,0.02517612846325972,0.19777704618658545
0.5157845192702141,0.9961212717415876,0.23754935860279675,0.10754019807819805,0.020186062783006692,0.19780251876676327
0.5238624410779111,0.9932688494160675,0.24565528076411106,0.09575626449196765,0.010129156753672562,0.1978516709710599
0.5071490527163527,0.9994490977958236,0.2501137827481387,0.09789502522280538,0.006387183037903716,0.19807700527538177
0.5257312603791688,0.9909433030636926,0.2361224191424209,0.10702347692202417,0.008685722880528437,0.1981730595327129
0.524698881891855,0.9977888587254802,0.24855428066373342,0.10444498563739961,0.02182326720359815,0.19825990615861402
0.5234367030017728,0.9962038149190006,0.25181263634448975,0.0991961693318243,0.02630063992802137,0.1982792679134187
0.5244662278724957,0.9919761508587808,0.24116865042013327,0.11104955973158175,0.008554670684053078,0.19839270314753815
0.5180699584304377,0.9911322592289508,0.24220367180470276,0.09658112286901874,0.025449103262685464,0.19844158932310563
0.5262931992021898,0.9921940910383088,0.23783390430694085,0.09831887022044224,0.009371818034139598,0.19852765110046625
0.5108177112656783,0.9908530765987473,0.2505661496492876,0.09527718812959751,0.011578331481679473,0.19854243185567028
0.5108096105513733,0.9956928592532988,0.24456143616525425,0.10952964429176115,0.008863265398827902,0.1985547502930897
0.5210462717530675,0.9970239538070234,0.244094587384106,0.1076422374617664,0.013106607819593833,0.1986959991107141
0.5117753590835027,0.9904577978084537,0.25208624306638816,0.1017744234196066,0.025156791045555217,0.1987785421002487
0.5124448959151358,0.9966455285618998,0.250318680489207,0.11281905110043042,0.02250549267011901,0.19881706892823386
0.5076964129187141,0.99028398930723,0.24792442821783436,0.10303538513913484,0.022312067458681042,0.19893068782549853
0.5169793092814007,0.998736940929985,0.24346385854785976,0.10559819314184411,0.013837155494331892,0.19895676220933692
0.5133650650321289,0.998224523848796,0.2416621136917278,0.10692076783168628,0.02271509253257993,0.19896384577522483
0.5256408363624463,0.9929148300975769,0.2502166980534976,0.10432968674452406,0.021669696753979124,0.19897619318252885
0.5112364271608731,0.9900489660530711,0.23855327623089562,0.09727584929454122,0.0079674627264105,0.1990913228833686
0.5202049251571218,0.9951265307478925,0.23770177538018644,0.09547701857723698,0.017547331075369633,0.19909957260103484
0.5068626259480656,0.9997499057052255,0.24630027218452433,0.10478450172698851,0.021551299514568953,0.1991888605279467
0.5111207091225816,0.9916617419522233,0.23442178063253322,0.09718917247254723,0.009517020152742925,0.19919292417725637
0.5122529914608038,0.991028710108548,0.24718243188552536,0.11239863823168103,0.02117197997035071,0.19920521647931103
0.5135120021699788,0.9915342478178693,0.24821266660111058,0.11399694275335728,0.025718699129383175,0.19934476216245428
0.5149601990673239,0.9903605565917054,0.25171583962370725,0.10666975091828668,0.018182293733544068,0.1997047364775275
0.5123160166637617,0.9952095672094531,0.24238298882895382,0.1130262892503865,0.021549866004964398,0.19981561579125026
0.5249400203683557,0.999561247372421,0.2484184959209025,0.1055247432280163,0.017528444220251873,0.19999117267051275
0.5136401517584115,0.9938468481627039,0.2459911752103843,0.11201990760462441,0.02201703856741033,0.2000965668217148
0.5193729719928901,0.9905098839721922,0.23754213621462614,0.10788721205503453,0.007651019048647607,0.20029098418407498
0.5134891271805229,0.9955602057069715,0.23659254503615726,0.10285351609753092,0.009156453954059169,0.20083556373649478
0.5192674264059038,0.9921906376142812,0.23810434606631017,0.11343316047302365,0.011645858995307526,0.2008759346346662
0.5216637950875223,0.9995050062952355,0.2443664323010938,0.11231827403515951,0.015353009337028737,0.20098554668611404
0.526310978701,0.9932290569094364,0.24695370179880582,0.10649428542108957,0.013406107398256595,0.20108665992511982
0.5113987460511707,0.9961018847649159,0.23854124280703454,0.10151943552714872,0.017890368305364106,0.2011151539837558
0.513052556603451,0.9974535828387135,0.23556901929383323,0.10138199961671518,0.022397489835578127,0.20126094060687116
0.5100954810796678,0.9935489202227197,0.2392710064480187,0.10136398689299508,0.0255711876925806,0.20146506058719119
0.5073484509872139,0.9968072057773004,0.25023357475359137,0.10142016784205513,0.01485558936056348,0.20155667864056098
0.5254571012869548,0.9937519285025882,0.2474737888688974,0.11229291984269092,0.023146197572532758,0.20156388891717375
0.5172843561291864,0.9966796881637943,0.24037359552704643,0.1072785069488088,0.01373756143912793,0.20156499015559395
0.5248470252408737,0.9929388090490673,0.24210053533148723,0.10372547205923245,0.007222969518330714,0.20172071101697564
0.5131368652167905,0.9918758033738794,0.2382136248926432,0.11025155995536147,0.025917328802224582,0.20188754958332353
0.5123104967259384,0.997716311754644,0.2535199822982359,0.10713691593044908,0.010044692835902168,0.20192175311709087
0.5114253661659227,0.9975304032949763,0.2356525924895836,0.11101958792035427,0.016148578974300304,0.2019952744814826
0.5150202498539321,0.9919828063888895,0.24291559204122215,0.09971616912544849,0.007944290367371402,0.2020059603789968
0.5259655747147478,0.9988224437966057,0.250960713518502,0.11017557362491694,0.019702699090804267,0.2020174683312986
0.5222338558767665,0.9941941901555212,0.2483763381451725,0.10506220676899121,0.00893543163102849,0.20207334030091934
0.5191542393034593,0.9926784434722403,0.244120855865653,0.1110958979085777,0.00949960645058011,0.20210810084721104
0.5254285847716176,0.9921081037197512,0.23500083784617495,0.09606371527613201,0.016006648859143296,0.2022365692841616
0.5170407812045016,0.9948900950732938,0.23818610328585954,0.10266463859610947,0.010146140819925514,0.20228702394858047
0.5109693604903758,0.992695864899095,0.25008600342562093,0.1037755098637992,0.00712150537494422,0.20235500895599773
0.5166846783948538,0.9954012566971107,0.24042207349820927,0.1125511641560512,0.012816931767907389,0.20235639209156894
0.5201844031198072,0.9961691270907189,0.23804941524344475,0.09657419110148815,0.025098648670544052,0.2024248884368589
0.5090521967484064,0.9942289288457428,0.25347013326625056,0.1027853154345355,0.007250109726291235,0.20243089611927453
0.5234990985580789,0.9992408601699636,0.24528549445738485,0.09514803273885046,0.013381884966867114,0.20246746866851376
0.5243664019781972,0.9920646004265377,0.24340733613182625,0.10149667841246227,0.007891855796950351,0.20275664682928637
0.5222416166757338,0.9908390189362821,0.2383544738851049,0.10144042935188445,0.018965753078604944,0.20277826555333472
0.5176002198047276,0.9950406597246462,0.23810579043233196,0.10733377720278497,0.01941855684638078,0.20299538079402987
0.5180285988645371,0.9935961730878852,0.250452066110173,0.11363861688227421,0.02286957534501221,0.2030761073511566
0.5167895188577174,0.998887153767069,0.23629211202660422,0.11303894701990778,0.022964762557982216,0.2033204674408124
0.5068100790568443,0.9998930007421357,0.23873667911002636,0.09720464051630956,0.013353058676435194,0.20345397017665184
0.5125241022130942,0.9954892450626209,0.24836776831744994,0.10934515227953862,0.00919519763722066,0.20352048180101165
0.5339553431507176,0.20348255961451936,0.7381971504478072,0.5736062491310256,0.08441046253704962,0.2803969037642294
0.5398925081498209,0.2018386310302474,0.7324374729197429,0.5703475299920224,0.09497834789010169,0.2804308125298507
0.5493448591710532,0.2017596024148855,0.7353369127659605,0.5857233669071469,0.09394449406856566,0.2806012506656378
0.5340932914084479,0.20451917630566785,0.7388798037812855,0.5861470708721425,0.10290211516740891,0.280686656353509
0.5380399351773519,0.21647489933426578,0.7375983127642349,0.5861567099324523,0.09471250720806541,0.2807369468832044
0.5459165414873071,0.20209517199973864,0.7291899167763215,0.576527548619684,0.09977603786516803,0.280778504812985
0.5435182211060106,0.19896614520173125,0.7265684547245086,0.5738635257734993,0.09536773042161661,0.28078624341123437
0.5524527316945552,0.21188657802196398,0.723220459523133,0.5721334668779398,0.10064394379334346,0.2808541965823227
0.5453001083048518,0.208174810402409,0.7274049905370862,0.5838752424413837,0.09496925348180887,0.2809148736925308
0.5487746324729462,0.19963775877506454,0.730804004427263,0.5849853714704689,0.09604518000174608,0.2809164608393497
0.5476196127480346,0.20224329547754288,0.7270165248187558,0.5710385964494827,0.0832907468387335,0.28097614714159813
0.5504669899274888,0.20718086883001918,0.7303670042056511,0.5754811153592171,0.09427990767967145,0.2810437350484465
0.5378779569368564,0.2037037624578601,0.7215142139966484,0.5786308441806499,0.09652888924644606,0.2811038691413807
0.5431071090861128,0.2157270444852505,0.7283396747144099,0.573207653276674,0.09436721740874962,0.2811623893789651
0.5355041122709608,0.21557898243065995,0.7379940426094237,0.5845770148454904,0.08832722112199703,0.2812707486193587
0.5390197358777707,0.21207463801088983,0.7371268818606665,0.5808958569352892,0.09935701677596101,0.281274809308908
0.5445244155308331,0.2108837507051171,0.7223601235236722,0.5873842946790113,0.08638551351844431,0.2813170733387691
0.5422418208018,0.2141867811080576,0.7341183286144496,0.5867769924686522,0.091245221357088,0.2814439831009747
